Transaction ID,Customer ID,Transaction Date,Transaction Time,Transaction Amount,Transaction Type,Payment Method,Merchant Category,Sender Location,Receiver Location,Account Age (Days),Customer Age,Transactions in Last 24 Hours,Average Customer Transaction Amount,Failed Transaction Attempts,Device Type,Device ID,IP Address,Is New Device,Is Unusual Location,Is International,Transaction Status,Is Fraud
TXN203948,CUST10887,2024-06-01,11:43:09,1549.78,Credit-card payment,UPI,Dining,Delhi,Delhi,1086,56,10,1938.87,0,Tablet,DEV191254,171.49.15.201,0,0,0,Success,0
TXN203949,CUST10955,2024-01-01,20:51:30,736.69,ATM withdrawal,Digital Wallet,Others,Bangalore,Singapore,3622,62,10,2049.57,0,Desktop,DEV207697,102.115.108.18,0,0,0,Success,0
TXN203950,CUST10589,2024-04-05,04:17:59,2229.91,UPI transfer,Digital Wallet,Travel,Hyderabad,Chennai,2319,60,1,1476.57,0,Mobile,DEV449138,82.124.178.102,0,0,0,Success,0
TXN203951,CUST10744,2024-06-09,21:39:58,1983.99,UPI transfer,Net Banking,Others,Pune,Dubai,2602,31,5,3867.21,1,Tablet,DEV746002,250.180.88.96,0,1,0,Failed,0
TXN203952,CUST10076,2024-03-29,15:31:33,49254.36,Mobile-wallet payment,ATM,Travel,Chennai,London,1030,74,3,2162.87,0,Mobile,DEV559469,128.96.112.40,0,1,0,Success,1
TXN203953,CUST10843,2024-05-23,07:43:22,6413.46,ATM withdrawal,Digital Wallet,Health,Pune,Mumbai,1819,64,1,4063.29,0,Mobile,DEV780714,165.123.182.101,0,0,0,Success,0
TXN203954,CUST10990,2024-06-19,16:37:00,1679.21,Bank transfer,Digital Wallet,Travel,Lucknow,London,2449,44,8,2672.04,0,Tablet,DEV811346,50.213.199.37,0,0,0,Success,0
TXN203955,CUST10913,2024-05-03,13:18:47,1271.67,Debit-card payment,ATM,Services,Bangalore,Ahmedabad,2288,55,5,2073.92,0,Desktop,DEV978343,222.140.84.53,0,0,0,Success,0
TXN203956,CUST10120,2024-03-16,18:23:57,4574.6,Credit-card payment,Net Banking,Dining,Lucknow,Jaipur,1032,20,8,4927.71,0,Tablet,DEV991014,187.10.228.125,0,0,0,Success,0
TXN203957,CUST10890,2024-06-11,10:24:17,2595.88,Debit-card payment,Card,Others,Kolkata,London,2582,62,10,3144.09,0,Desktop,DEV217984,101.211.77.94,0,0,0,Success,0
TXN203958,CUST10184,2024-03-11,05:00:28,7095.22,Debit-card payment,UPI,Travel,Ahmedabad,Jaipur,2930,18,7,2903.61,0,Tablet,DEV147726,158.172.144.244,0,0,0,Success,0
TXN203959,CUST10355,2024-02-06,06:41:03,4138.47,Online purchase,UPI,Services,Lucknow,Hyderabad,1868,55,5,3565.1,0,Mobile,DEV774225,141.120.124.136,0,0,0,Success,0
TXN203960,CUST10643,2024-01-18,09:57:59,2547.11,Credit-card payment,UPI,Services,Hyderabad,Pune,2321,75,2,4573.43,0,Desktop,DEV699743,200.51.150.115,0,0,0,Success,0
TXN203961,CUST10977,2024-01-05,07:02:11,15928.96,UPI transfer,UPI,Others,Bangalore,Dubai,2381,71,1,3510.6,0,Mobile,DEV194458,128.125.224.146,0,0,0,Success,0
TXN203962,CUST10896,2024-04-14,19:38:15,3369.27,ATM withdrawal,UPI,Dining,Kolkata,London,2562,27,1,3238.95,0,Tablet,DEV140666,236.45.244.3,0,0,0,Success,0
TXN203963,CUST10681,2024-03-24,17:08:11,6036.75,ATM withdrawal,Card,Dining,Hyderabad,Singapore,3050,19,7,3263.48,0,Mobile,DEV571413,68.198.105.85,0,0,0,Success,0
TXN203964,CUST10879,2024-03-22,04:07:28,2633.23,Credit-card payment,Net Banking,Electronics,Jaipur,Ahmedabad,279,53,10,4283.59,0,Tablet,DEV538967,220.60.183.134,0,0,0,Success,0
TXN203965,CUST10514,2024-06-13,17:37:56,6412.32,ATM withdrawal,Digital Wallet,Others,Bangalore,London,1443,70,5,4795.74,0,Tablet,DEV404561,110.81.202.28,0,0,0,Success,0
TXN203966,CUST10448,2024-04-14,01:55:55,1935.55,Mobile-wallet payment,Digital Wallet,Services,Dubai,London,2113,41,6,1509.09,0,Mobile,DEV930541,158.107.119.10,0,1,1,Success,0
TXN203967,CUST10379,2024-06-26,06:00:21,300.81,Bank transfer,ATM,Entertainment,Bangalore,Ahmedabad,2021,67,10,1364.02,0,Desktop,DEV262471,86.40.177.169,0,0,0,Success,0
TXN203968,CUST10370,2024-05-04,20:26:02,15096.11,Debit-card payment,Net Banking,Health,Kolkata,Jaipur,417,39,8,3010.83,0,Mobile,DEV397949,241.209.47.41,0,0,0,Success,0
TXN203969,CUST10085,2024-02-24,23:45:25,10770.66,UPI transfer,UPI,Groceries,Delhi,London,691,34,5,3835.54,0,Tablet,DEV839945,14.9.185.196,0,1,0,Success,0
TXN203970,CUST10454,2024-06-24,11:28:13,1889.5,Mobile-wallet payment,Card,Health,Jaipur,Pune,1873,22,10,2596.25,0,Tablet,DEV461249,166.56.39.144,0,0,0,Success,0
TXN203971,CUST10070,2024-02-18,04:38:17,1260.11,Online purchase,Digital Wallet,Others,Chennai,New York,2420,60,9,3043.52,0,Desktop,DEV373432,149.208.186.255,0,0,0,Success,0
TXN203972,CUST10255,2024-04-01,21:23:40,716.12,ATM withdrawal,Digital Wallet,Others,Pune,Lucknow,2761,34,6,542.29,0,Desktop,DEV401603,53.36.148.252,0,0,0,Success,0
TXN203973,CUST10523,2024-03-10,12:11:36,4181.81,Debit-card payment,Net Banking,Services,Ahmedabad,New York,846,59,10,3901.6,0,Mobile,DEV436768,161.37.67.235,0,0,0,Success,0
TXN203974,CUST10538,2024-03-11,12:39:32,6370.8,ATM withdrawal,UPI,Groceries,Ahmedabad,Kolkata,1123,66,1,4793.16,0,Mobile,DEV710754,147.77.120.135,0,0,0,Success,0
TXN203975,CUST10836,2024-04-16,05:21:13,1730.54,Mobile-wallet payment,ATM,Entertainment,Jaipur,Chennai,2494,32,5,1484.64,0,Tablet,DEV601207,237.145.152.142,0,0,0,Success,0
TXN203976,CUST10275,2024-03-17,14:09:26,1583.48,Bank transfer,Digital Wallet,Fashion,Chennai,New York,2227,34,8,1056.15,0,Mobile,DEV805511,176.238.11.149,0,0,0,Success,0
TXN203977,CUST10314,2024-05-29,08:56:40,14812.18,Online purchase,UPI,Groceries,Delhi,Delhi,2843,27,6,4653.43,0,Mobile,DEV195656,36.10.47.246,0,0,0,Success,0
TXN203978,CUST10672,2024-01-25,05:02:31,3736.58,Online purchase,UPI,Health,Kolkata,Jaipur,1240,24,6,2371.89,0,Desktop,DEV221707,75.216.28.184,0,1,0,Success,0
TXN203979,CUST10170,2024-02-28,17:47:15,905.42,UPI transfer,Digital Wallet,Others,Ahmedabad,Pune,898,49,3,2096.71,2,Desktop,DEV456871,20.158.14.193,0,0,0,Success,0
TXN203980,CUST10442,2024-01-07,17:19:25,10776.08,Bank transfer,Card,Services,Pune,Ahmedabad,1199,57,7,3622.91,0,Desktop,DEV309902,120.245.66.226,0,0,0,Success,0
TXN203981,CUST10279,2024-06-11,07:58:55,12686.06,UPI transfer,Digital Wallet,Travel,Pune,Hyderabad,936,57,7,3414.44,0,Tablet,DEV835132,207.91.208.66,0,0,0,Success,0
TXN203982,CUST10982,2024-05-03,08:35:48,12731.67,UPI transfer,Card,Others,Mumbai,Bangalore,504,65,10,927.49,2,Desktop,DEV110142,227.191.72.196,0,0,0,Success,1
TXN203983,CUST10153,2024-04-01,13:18:51,1484.79,ATM withdrawal,UPI,Others,Chennai,Lucknow,1934,31,3,3647.59,0,Mobile,DEV275939,6.123.140.31,0,0,0,Success,0
TXN203984,CUST10946,2024-03-25,17:00:58,5320.31,UPI transfer,ATM,Services,Bangalore,Pune,1325,27,3,4380.77,0,Tablet,DEV916779,181.173.188.249,0,0,0,Success,0
TXN203985,CUST10862,2024-03-17,09:14:07,158.34,Online purchase,Card,Entertainment,Delhi,Pune,3028,28,2,837.51,0,Tablet,DEV454366,247.113.18.27,0,0,0,Success,0
TXN203986,CUST10383,2024-06-26,15:07:03,1858.82,Mobile-wallet payment,UPI,Services,Bangalore,New York,1573,56,7,1194.14,0,Mobile,DEV412981,100.206.76.82,1,0,0,Success,0
TXN203987,CUST10908,2024-02-29,20:49:18,2739.93,Credit-card payment,ATM,Others,Mumbai,Jaipur,3614,30,9,4248.18,3,Mobile,DEV361609,207.4.205.147,0,0,0,Success,1
TXN203988,CUST10698,2024-02-17,17:14:28,10906.72,Credit-card payment,Digital Wallet,Fashion,Pune,Delhi,2057,59,9,2341.1,2,Desktop,DEV535820,79.48.29.191,0,0,0,Success,0
TXN203989,CUST10952,2024-05-12,19:55:42,360.41,UPI transfer,ATM,Travel,Hyderabad,Kolkata,49,42,7,669.76,0,Tablet,DEV866151,164.79.146.247,0,0,0,Success,0
TXN203990,CUST10665,2024-06-08,11:23:31,895.56,ATM withdrawal,UPI,Groceries,Chennai,New York,1046,67,4,3459.21,0,Tablet,DEV274418,211.104.170.162,0,0,0,Success,0
TXN203991,CUST10764,2024-06-18,08:43:35,2596.04,Credit-card payment,ATM,Fashion,Hyderabad,Chennai,1821,62,9,3784.81,0,Mobile,DEV160718,19.228.20.221,0,0,0,Success,0
TXN203992,CUST10483,2024-01-02,01:36:27,887.87,UPI transfer,Digital Wallet,Others,Kolkata,Bangalore,63,52,9,4312.28,0,Mobile,DEV240440,92.61.34.192,0,0,0,Success,0
TXN203993,CUST10601,2024-03-01,20:57:59,8654.64,Online purchase,Card,Dining,Chennai,Mumbai,2711,53,8,4745.59,0,Tablet,DEV369826,8.75.109.99,0,0,0,Success,0
TXN203994,CUST10120,2024-01-04,03:21:19,944.41,Credit-card payment,ATM,Others,Lucknow,Dubai,1032,20,2,4927.71,0,Desktop,DEV991014,230.145.158.185,0,0,0,Success,0
TXN203995,CUST10927,2024-05-04,06:58:14,1786.19,ATM withdrawal,Digital Wallet,Dining,Ahmedabad,Mumbai,3558,38,7,1745.98,0,Tablet,DEV297509,136.162.187.129,0,0,0,Success,0
TXN203996,CUST10798,2024-01-10,06:39:21,373.38,Debit-card payment,Net Banking,Electronics,Pune,Hyderabad,3042,71,6,1968.13,0,Desktop,DEV385166,14.40.177.79,0,0,0,Success,0
TXN203997,CUST10016,2024-04-10,07:15:15,1116.65,Bank transfer,ATM,Groceries,Ahmedabad,London,1485,41,7,1442.78,0,Mobile,DEV835911,217.233.71.235,0,0,0,Success,0
TXN203998,CUST10624,2024-03-06,23:08:43,2413.14,Online purchase,Card,Dining,Chennai,Kolkata,2725,54,5,648.06,0,Desktop,DEV116418,120.102.198.163,0,0,0,Success,0
TXN203999,CUST10422,2024-06-06,04:22:22,5356.19,Credit-card payment,Net Banking,Others,Chennai,Mumbai,3561,40,8,4013.79,0,Mobile,DEV975980,215.179.29.55,1,0,0,Success,0
TXN204000,CUST10270,2024-02-18,16:17:14,2123.55,ATM withdrawal,Card,Services,Ahmedabad,Mumbai,1146,50,3,4237.13,0,Mobile,DEV964749,130.208.46.49,0,0,0,Success,0
TXN204001,CUST10333,2024-06-18,19:44:25,2348.7,Online purchase,Net Banking,Travel,Lucknow,Dubai,2741,46,4,2408.07,0,Mobile,DEV563516,165.187.37.223,0,0,0,Success,0
TXN204002,CUST10276,2024-03-25,01:37:00,1704.11,UPI transfer,Card,Entertainment,Kolkata,Pune,2783,65,1,1679.73,0,Desktop,DEV962367,138.108.209.112,0,0,0,Success,0
TXN204003,CUST10037,2024-01-05,12:47:51,6501.04,ATM withdrawal,Digital Wallet,Electronics,Ahmedabad,Kolkata,1516,25,4,4454.25,0,Tablet,DEV351083,69.128.156.193,0,0,0,Success,0
TXN204004,CUST10641,2024-02-22,10:58:22,1069.2,ATM withdrawal,UPI,Electronics,Chennai,Bangalore,2475,23,4,3191.2,0,Tablet,DEV503951,165.173.100.247,0,0,0,Success,0
TXN204005,CUST10089,2024-03-22,12:39:26,7831.47,Online purchase,Card,Others,Mumbai,Jaipur,3290,41,4,4874.88,0,Desktop,DEV475190,198.87.118.85,0,0,0,Success,0
TXN204006,CUST10113,2024-05-10,08:07:57,267.46,Online purchase,UPI,Fashion,Mumbai,Pune,1262,54,6,2327.34,0,Tablet,DEV418635,138.72.71.66,0,0,0,Success,0
TXN204007,CUST10017,2024-01-27,07:12:37,496.21,Online purchase,UPI,Electronics,Bangalore,Chennai,2684,61,3,821.31,0,Tablet,DEV660086,77.219.28.141,0,0,0,Success,0
TXN204008,CUST10631,2024-02-27,05:51:21,1332.09,Debit-card payment,Card,Health,Ahmedabad,Delhi,3198,43,1,1968.69,0,Desktop,DEV921609,64.59.216.223,0,0,0,Success,0
TXN204009,CUST10069,2024-01-13,15:22:23,1126.69,Credit-card payment,Net Banking,Dining,Ahmedabad,Dubai,2465,55,2,678.84,0,Tablet,DEV539589,125.22.48.122,0,1,0,Success,0
TXN204010,CUST10643,2024-01-10,19:26:32,4656.99,Bank transfer,ATM,Fashion,Hyderabad,Pune,2321,75,10,4573.43,0,Desktop,DEV699743,218.199.237.187,0,0,0,Success,0
TXN204011,CUST10768,2024-01-01,15:48:41,926.91,Online purchase,Digital Wallet,Entertainment,Ahmedabad,Kolkata,1450,49,2,2853.52,0,Desktop,DEV275073,3.157.249.93,0,0,0,Success,0
TXN204012,CUST10087,2024-05-22,06:48:13,1343.87,ATM withdrawal,UPI,Fashion,Chennai,London,640,75,4,2955.16,0,Desktop,DEV604170,129.111.78.57,1,0,0,Success,0
TXN204013,CUST10023,2024-05-29,17:57:04,3006.68,Credit-card payment,Net Banking,Travel,Ahmedabad,Hyderabad,2663,74,10,2564.83,0,Desktop,DEV246413,149.222.252.242,0,0,0,Success,0
TXN204014,CUST10418,2024-05-28,03:26:19,1038.99,ATM withdrawal,ATM,Electronics,Pune,Chennai,3353,29,5,1106.84,0,Tablet,DEV138780,111.56.65.231,0,0,0,Success,0
TXN204015,CUST10818,2024-05-31,13:54:35,1577.45,Credit-card payment,Net Banking,Fashion,Dubai,Singapore,1176,35,4,2507.05,0,Tablet,DEV136332,171.40.87.199,0,1,1,Success,0
TXN204016,CUST10056,2024-01-03,07:12:51,1105.51,Mobile-wallet payment,Card,Others,London,London,1924,35,5,1624.13,0,Desktop,DEV564656,95.104.161.253,0,1,1,Success,0
TXN204017,CUST10763,2024-03-15,22:28:05,5478.48,UPI transfer,Digital Wallet,Others,Delhi,Singapore,1630,38,10,3138.97,0,Tablet,DEV425236,235.140.62.236,0,0,0,Success,0
TXN204018,CUST10925,2024-02-17,16:02:37,2141.79,Online purchase,Net Banking,Services,Ahmedabad,Dubai,2462,59,4,3240.73,0,Tablet,DEV817659,201.54.74.13,0,0,0,Success,0
TXN204019,CUST10141,2024-05-08,02:52:34,1610.61,ATM withdrawal,Digital Wallet,Dining,Pune,Delhi,928,49,1,1728.21,2,Desktop,DEV130434,116.171.25.31,0,0,0,Success,1
TXN204020,CUST10511,2024-03-20,11:37:37,8129.87,Debit-card payment,Card,Electronics,Pune,Lucknow,2917,36,1,1432.75,0,Desktop,DEV432441,164.136.2.5,0,0,0,Success,0
TXN204021,CUST10898,2024-01-24,08:17:20,1486.73,Bank transfer,Digital Wallet,Fashion,Chennai,Ahmedabad,1976,65,4,4643.76,0,Tablet,DEV121215,5.66.235.3,0,0,0,Success,0
TXN204022,CUST10855,2024-06-13,20:46:45,224.16,Bank transfer,Digital Wallet,Health,Mumbai,Jaipur,3253,34,3,986.16,0,Mobile,DEV150486,149.39.120.197,0,0,0,Success,0
TXN204023,CUST10273,2024-03-14,09:05:42,6632.45,Online purchase,ATM,Dining,Kolkata,Chennai,3553,32,7,3543.46,0,Tablet,DEV986827,188.236.190.226,0,0,0,Success,0
TXN204024,CUST10575,2024-05-26,03:35:31,2310.51,Credit-card payment,UPI,Travel,Chennai,Kolkata,2479,54,10,3976.42,0,Tablet,DEV348411,195.114.80.125,0,0,0,Success,0
TXN204025,CUST10107,2024-03-15,18:45:47,2783.76,Debit-card payment,Digital Wallet,Fashion,Hyderabad,Lucknow,2235,69,3,3590.86,0,Tablet,DEV481913,202.58.58.242,0,0,0,Success,0
TXN204026,CUST10864,2024-04-06,12:39:13,1730.59,Debit-card payment,Digital Wallet,Services,Kolkata,Dubai,705,59,7,3232.93,0,Desktop,DEV264735,140.228.19.35,0,0,0,Success,0
TXN204027,CUST10700,2024-06-06,21:07:37,3315.52,UPI transfer,ATM,Fashion,Hyderabad,Pune,156,54,7,4081.46,0,Tablet,DEV406278,7.173.215.129,0,0,0,Success,0
TXN204028,CUST10713,2024-04-06,12:55:42,7028.39,Debit-card payment,Card,Others,Ahmedabad,Chennai,719,52,8,1956.44,0,Desktop,DEV403387,114.170.245.82,0,0,0,Success,0
TXN204029,CUST10503,2024-04-21,17:33:49,1111.75,Bank transfer,UPI,Groceries,Pune,Chennai,811,25,8,585.22,0,Desktop,DEV954550,135.35.50.168,1,1,0,Success,1
TXN204030,CUST10286,2024-04-29,10:17:11,4320.19,Online purchase,Digital Wallet,Fashion,Pune,Jaipur,2857,20,9,2167.38,0,Desktop,DEV566297,115.14.115.63,0,0,0,Success,0
TXN204031,CUST10927,2024-04-04,09:31:17,562.33,Mobile-wallet payment,ATM,Groceries,Ahmedabad,Dubai,3558,38,3,1745.98,0,Mobile,DEV297509,250.118.255.225,0,0,0,Success,0
TXN204032,CUST10069,2024-03-04,07:55:54,270.28,UPI transfer,Card,Others,Delhi,New York,2465,55,3,678.84,0,Mobile,DEV539589,205.161.131.135,0,0,0,Success,0
TXN204033,CUST10732,2024-06-22,05:41:43,167.85,ATM withdrawal,Card,Health,Chennai,Singapore,1506,59,9,1626.75,0,Desktop,DEV796787,159.194.56.15,0,0,0,Success,0
TXN204034,CUST10221,2024-05-07,01:09:38,383.22,Debit-card payment,UPI,Electronics,Ahmedabad,New York,3142,46,2,732.25,0,Tablet,DEV675898,3.107.33.49,0,0,0,Success,0
TXN204035,CUST10355,2024-03-13,08:11:11,7664.16,Mobile-wallet payment,Card,Entertainment,Lucknow,Lucknow,1868,55,5,3565.1,0,Desktop,DEV774225,229.218.117.1,0,0,0,Success,0
TXN204036,CUST10555,2024-04-11,17:46:01,5677.9,UPI transfer,Digital Wallet,Services,Kolkata,Bangalore,1292,69,5,3754.76,0,Tablet,DEV366817,162.81.213.150,0,0,0,Success,0
TXN204037,CUST10207,2024-04-18,13:36:16,569.05,Mobile-wallet payment,Digital Wallet,Entertainment,Kolkata,Bangalore,2479,23,1,679.37,0,Tablet,DEV870214,198.101.247.117,0,0,0,Success,0
TXN204038,CUST10518,2024-06-04,13:48:53,973.99,Bank transfer,UPI,Services,London,Hyderabad,592,35,1,991.52,0,Mobile,DEV350905,96.224.219.102,0,1,1,Success,0
TXN204039,CUST10065,2024-06-22,22:33:44,418.19,UPI transfer,UPI,Services,Pune,Delhi,264,38,1,725.64,0,Desktop,DEV924217,184.157.147.206,1,0,0,Success,0
TXN204040,CUST10488,2024-01-21,18:46:35,1271.03,Mobile-wallet payment,UPI,Others,Delhi,Mumbai,516,57,7,1078.99,0,Mobile,DEV513037,63.27.255.143,0,0,0,Success,0
TXN204041,CUST10034,2024-03-21,01:16:20,6228.77,Bank transfer,Card,Dining,Lucknow,New York,3477,37,5,3375.27,0,Mobile,DEV308573,76.24.241.250,0,0,0,Success,0
TXN204042,CUST10934,2024-01-23,10:09:06,1106.9,Debit-card payment,Card,Health,Chennai,Delhi,2644,52,6,4032.04,0,Mobile,DEV631958,246.64.221.53,0,0,0,Success,0
TXN204043,CUST10373,2024-05-30,02:43:49,4630.06,Debit-card payment,Card,Electronics,Kolkata,Kolkata,2717,37,7,3643.16,0,Mobile,DEV235215,177.51.98.52,0,0,0,Success,0
TXN204044,CUST10733,2024-03-19,18:31:51,2624.72,Debit-card payment,Card,Groceries,Ahmedabad,Ahmedabad,2687,75,2,1244.86,0,Mobile,DEV755993,231.206.82.217,0,1,0,Success,0
TXN204045,CUST10581,2024-01-23,15:02:41,952.36,Credit-card payment,Net Banking,Dining,Jaipur,Mumbai,1571,37,8,1327.46,0,Tablet,DEV596520,112.158.110.217,0,0,0,Success,0
TXN204046,CUST10498,2024-05-09,22:45:28,7960.31,UPI transfer,Net Banking,Entertainment,Dubai,Chennai,3293,37,2,4544.45,0,Desktop,DEV725905,141.240.111.71,0,1,1,Success,0
TXN204047,CUST10702,2024-03-21,07:52:01,28944.05,Credit-card payment,Digital Wallet,Groceries,Pune,Hyderabad,1903,67,7,3045.43,0,Tablet,DEV676429,194.20.214.134,0,0,0,Success,0
TXN204048,CUST10613,2024-02-09,21:53:00,4260.33,Online purchase,Card,Dining,Jaipur,Dubai,468,29,3,4631.22,1,Mobile,DEV256130,235.117.22.13,0,0,0,Success,0
TXN204049,CUST10977,2024-03-12,08:34:30,4808.73,ATM withdrawal,Card,Services,Bangalore,London,2381,71,10,3510.6,1,Mobile,DEV194458,148.206.41.166,0,0,0,Failed,0
TXN204050,CUST10393,2024-02-24,08:42:23,2399.3,ATM withdrawal,Net Banking,Travel,Ahmedabad,Dubai,2143,72,6,4330.25,0,Desktop,DEV187949,150.57.35.224,0,0,0,Success,0
TXN204051,CUST10502,2024-01-31,04:02:45,1837.97,Online purchase,UPI,Fashion,Lucknow,Lucknow,2818,70,1,1589.88,0,Mobile,DEV834549,131.197.191.233,0,0,0,Success,0
TXN204052,CUST10906,2024-01-07,15:34:07,4018.37,Bank transfer,Net Banking,Others,Bangalore,Hyderabad,2936,37,8,2780.58,0,Tablet,DEV918430,160.44.69.94,0,0,0,Success,0
TXN204053,CUST10585,2024-01-23,17:58:11,1000.18,Debit-card payment,ATM,Electronics,Pune,Lucknow,2678,39,10,855.82,0,Desktop,DEV988283,159.208.22.25,0,0,0,Success,0
TXN204054,CUST10972,2024-02-08,08:38:03,1783.12,Bank transfer,Card,Electronics,Pune,Hyderabad,496,36,9,4031.42,0,Mobile,DEV308296,232.96.64.91,0,0,0,Success,0
TXN204055,CUST10879,2024-04-27,04:59:54,5052.49,Online purchase,Card,Health,Jaipur,New York,279,53,2,4283.59,0,Tablet,DEV385904,238.234.178.8,1,0,0,Success,0
TXN204056,CUST10273,2024-04-24,18:04:27,11414.21,UPI transfer,ATM,Others,Kolkata,New York,3553,32,7,3543.46,0,Mobile,DEV986827,20.138.167.33,0,0,0,Success,0
TXN204057,CUST10561,2024-02-11,03:31:22,3605.78,Debit-card payment,Net Banking,Dining,Kolkata,Pune,1596,75,8,2518.42,0,Desktop,DEV648599,219.165.73.165,1,0,0,Success,0
TXN204058,CUST10900,2024-02-29,05:09:08,9417.16,Online purchase,Net Banking,Travel,Delhi,Bangalore,2043,71,4,4362.06,0,Desktop,DEV339030,52.116.253.223,0,0,0,Success,0
TXN204059,CUST10403,2024-05-11,02:51:41,970.27,Bank transfer,Card,Entertainment,Lucknow,Chennai,3450,31,8,1172.84,0,Tablet,DEV653408,200.125.241.209,0,0,0,Success,0
TXN204060,CUST10356,2024-06-05,00:16:13,3560.93,Credit-card payment,Card,Services,Chennai,Delhi,2588,58,10,1954.44,4,Desktop,DEV258290,55.70.69.20,0,0,0,Success,1
TXN204061,CUST10774,2024-03-30,07:53:53,2060.59,Bank transfer,UPI,Travel,Delhi,Ahmedabad,674,41,6,1648.02,0,Desktop,DEV701790,170.138.194.60,0,0,0,Success,0
TXN204062,CUST10122,2024-05-27,21:22:49,1041.16,Credit-card payment,Card,Groceries,Kolkata,New York,2882,63,3,2227.9,0,Desktop,DEV355836,124.82.237.208,0,0,0,Success,0
TXN204063,CUST10735,2024-05-19,04:24:04,4730.79,Online purchase,Card,Services,Kolkata,Kolkata,403,59,3,3666.64,0,Tablet,DEV323788,1.27.181.110,0,1,0,Success,0
TXN204064,CUST10027,2024-03-17,07:06:23,449.35,Online purchase,ATM,Services,Bangalore,Ahmedabad,3557,21,5,993.42,0,Desktop,DEV930555,141.238.122.43,0,0,0,Success,0
TXN204065,CUST10599,2024-02-03,15:38:35,1433.93,UPI transfer,Card,Fashion,Bangalore,Singapore,2979,55,3,2379.1,0,Tablet,DEV305721,61.2.83.193,0,0,0,Success,0
TXN204066,CUST10746,2024-01-14,20:22:37,1226.61,Mobile-wallet payment,Digital Wallet,Others,Kolkata,London,3112,26,3,1054.21,0,Tablet,DEV468611,219.2.153.129,0,0,0,Success,0
TXN204067,CUST10176,2024-01-10,21:07:37,4424.12,Mobile-wallet payment,Net Banking,Health,Chennai,Delhi,1284,33,5,3487.82,0,Tablet,DEV837569,71.197.37.51,1,0,0,Success,0
TXN204068,CUST10503,2024-05-24,02:59:07,226.01,Bank transfer,Digital Wallet,Fashion,Chennai,Dubai,811,25,2,585.22,0,Tablet,DEV539122,217.246.149.3,0,0,0,Success,0
TXN204069,CUST10024,2024-01-04,06:06:37,7032.08,Bank transfer,ATM,Others,Ahmedabad,Bangalore,3081,33,9,3026.16,0,Desktop,DEV883300,147.250.203.147,0,0,0,Success,1
TXN204070,CUST10757,2024-06-19,09:07:32,4967.05,Bank transfer,Net Banking,Dining,Mumbai,Hyderabad,98,22,8,3143.14,0,Mobile,DEV374921,77.13.142.2,0,0,0,Success,0
TXN204071,CUST10485,2024-06-13,01:10:08,415.53,UPI transfer,Net Banking,Services,Jaipur,Delhi,1670,20,5,730.21,0,Desktop,DEV304110,13.230.98.139,0,0,0,Success,0
TXN204072,CUST10391,2024-01-04,18:25:55,1294.33,ATM withdrawal,UPI,Health,Mumbai,Bangalore,596,56,3,4428.51,0,Mobile,DEV772324,139.84.30.243,0,0,0,Success,0
TXN204073,CUST10144,2024-06-14,18:34:36,4079.74,Debit-card payment,ATM,Groceries,Lucknow,Lucknow,140,52,2,4581.18,0,Desktop,DEV691807,248.177.75.148,0,0,0,Success,0
TXN204074,CUST10106,2024-04-23,04:00:15,2582.47,Credit-card payment,UPI,Groceries,Mumbai,Ahmedabad,211,34,6,3689.53,0,Tablet,DEV645175,185.126.64.121,0,0,0,Success,0
TXN204075,CUST10629,2024-06-21,00:46:43,811.89,Mobile-wallet payment,Digital Wallet,Fashion,Kolkata,Lucknow,1446,65,3,741.63,0,Desktop,DEV343420,134.177.53.69,0,0,0,Success,0
TXN204076,CUST10578,2024-06-24,16:04:39,3441.88,ATM withdrawal,ATM,Services,Ahmedabad,New York,3041,74,10,4602.1,0,Tablet,DEV682851,211.146.177.196,0,1,0,Success,0
TXN204077,CUST10946,2024-06-01,11:47:50,879.2,Mobile-wallet payment,ATM,Electronics,Bangalore,Ahmedabad,1325,27,10,4380.77,0,Tablet,DEV916779,128.14.12.120,0,0,0,Success,0
TXN204078,CUST10832,2024-01-22,23:27:17,2800.95,Online purchase,Digital Wallet,Travel,Chennai,Hyderabad,3332,38,8,3821.47,0,Mobile,DEV720298,232.90.160.39,0,0,0,Success,0
TXN204079,CUST10184,2024-02-21,09:40:26,2273.81,UPI transfer,Card,Electronics,Ahmedabad,Jaipur,2930,18,2,2903.61,0,Tablet,DEV147726,166.253.112.108,0,0,0,Success,0
TXN204080,CUST10675,2024-06-15,09:54:23,4103.56,Online purchase,Net Banking,Others,Pune,Kolkata,429,48,2,2471.75,0,Desktop,DEV434400,78.38.220.231,0,0,0,Success,0
TXN204081,CUST10865,2024-06-27,19:00:10,1138.3,Mobile-wallet payment,UPI,Health,Hyderabad,Lucknow,444,21,10,1989.93,0,Mobile,DEV529161,160.38.186.182,0,0,0,Success,0
TXN204082,CUST10344,2024-01-31,17:19:32,14144.27,Bank transfer,Net Banking,Dining,Kolkata,Kolkata,1686,54,5,3692.75,0,Mobile,DEV403578,72.58.23.56,0,0,0,Success,0
TXN204083,CUST10024,2024-01-01,03:22:49,655.72,ATM withdrawal,UPI,Groceries,Ahmedabad,Singapore,3081,33,5,3026.16,0,Desktop,DEV883300,64.143.43.47,0,0,0,Success,0
